movieId,title,cast_and_crew,year,poster_path,genre
11228,Daylight,"Rob Cohen (director); Leslie Bohem (screenplay); Sylvester Stallone, Amy Brenneman, Viggo Mortensen, Dan Hedaya, Jay O. Sanders, Karen Young, Claire Bloom, Danielle Harris, Barry Newman, Stan Shaw, Colin Fox, Vanessa Bell Calloway, Sage Stallone, Renoly Santiago, Trina McGee, Marcello Thedford, Mark Rolston, Jo Anderson, Rosemary Forsyth",1996,/7XL0WcNx1AuFLR96vka3cHOgy7a.jpg,"Action, Adventure, Thriller"
9716,Everyone Says I Love You,"Woody Allen (director/screenplay); Alan Alda, Woody Allen, Drew Barrymore, Lukas Haas, Goldie Hawn, Gaby Hoffmann, Natasha Lyonne, Edward Norton, Natalie Portman, Julia Roberts, Tim Roth, David Ogden Stiers, Itzhak Perlman, Edward Hibbert, Patrick Cranshaw, Billy Crudup, Robert Knepper, Scotty Bloch, Isiah Whitlock, Kevin Hagan, Navah Perlman, Waltrudis Buck, Christy Carlson Romano, Arlene Martell",1996,/5irXNZCYgPvNt7RxNa0iA7bALDv.jpg,"Comedy, Romance"
13891,Citizen Ruth,"Alexander Payne (director/screenplay); Jim Taylor (screenplay); Laura Dern, Swoosie Kurtz, Kurtwood Smith, Mary Kay Place, Kelly Preston, M. C. Gainey, Kenneth Mars, David Graf, Kathleen Noone, Tippi Hedren, Burt Reynolds, Alicia Witt, Diane Ladd, Caveh Zahedi",1996,/hMGWyETjqWpfud4Cmeva6qfVogZ.jpg,"Drama, Comedy"
9390,Jerry Maguire,"Cameron Crowe (director/screenplay); Tom Cruise, Cuba Gooding Jr., Renée Zellweger, Kelly Preston, Jerry O'Connell, Jay Mohr, Regina King, Bonnie Hunt, Jonathan Lipnicki, Lisa Stahl Sullivan, Todd Louiso, Jeremy Suarez, Aries Spears, Toby Huss, Eric Stoltz, Beau Bridges, Glenn Frey, Drake Bell, Jared Jussim, Jeffrey Lurie, Mel Kiper Jr., Drew Bledsoe, Troy Aikman, Warren Moon, Katarina Witt, Barry Switzer, Wayne Fontes, Tim McDonald, Johnnie Morton, Rick Mirer, Rob Moore, Ki-Jana Carter, Herman Moore, Art Monk, Kerry Collins, Dean Biasucci, Al Michaels, Frank Gifford, Roy Firestone, Mike Tirico, Dan Dierdorf, Brent Barry, Lucy Liu, Samantha Smith, Ivana Milicevic, Alison Armitage, Emily Procter, Stacey Williams, Reagan Gomez-Preston, Jerry Cantrell, Jim Irsay, Jann Wenner",1996,/lABvGN7fDk5ifnwZoxij6G96t2w.jpg,"Comedy, Drama, Romance"
75,Mars Attacks!,"Tim Burton (director); Jonathan Gems (screenplay); Jack Nicholson, Glenn Close, Annette Bening, Pierce Brosnan, Danny DeVito, Martin Short, Sarah Jessica Parker, Michael J. Fox, Rod Steiger, Tom Jones, Lukas Haas, Natalie Portman, Jim Brown, Lisa Marie, Sylvia Sidney, Christina Applegate, Joe Don Baker, Pam Grier, Paul Winfield, Jack Black, Brian Haley, O-Lan Jones, Jerzy Skolimowski, Ray J, Brandon Hammond, Barbet Schroeder, Joseph Maher, Willie Garson, John Roselius, Michael Reilly Burke, Valerie Wildman, Rebecca Broussard, Steve Valentine, Enrique Castillo, John Finnegan, J. Kenneth Campbell, Rance Howard, Frank Welker, Roger L. Jackson",1996,/hll4O5vSAfnZDb6JbnP06GPtz7b.jpg,"Comedy, Fantasy, Science Fiction"
21539,The Preacher's Wife,"Penny Marshall (director); Robert E. Sherwood, Nat Mauldin, Allan Scott (screenplay); Denzel Washington, Whitney Houston, Courtney B. Vance, Gregory Hines, Jenifer Lewis, Loretta Devine, Justin Pierre Edmund, Lionel Richie, Paul Bates, Lex Monson, Darvel Davis Jr., William James Stiggers Jr., Marcella Lowery, Cissy Houston",1996,/z1mU4g9poAgoDQRNLcfNdj3iiMs.jpg,"Family, Fantasy, Drama, Comedy, Romance"
56281,The Cherokee Kid,"Paris Barclay (director); Tim Kazurinsky, Denise DeClue (screenplay); Sinbad, James Coburn, Gregory Hines, A Martinez, Ernie Hudson, Burt Reynolds, Dawnn Lewis, Vanessa Bell Calloway, Mark Pellegrino, Hal Williams, Obba Babatundé, Lorraine Toussaint, Paris Barclay, W. Earl Brown, Roy Fegan, Troy Garity, Walton Goggins, Alaina Reed Hall, Herb Jeffries, Michael Kagan, Tim Kazurinsky, Nancy Lenehan, Bob Minor, Christopher Liam Moore, Arnetia Walker, Spice Williams, Hattie Winston, Reginald T. Dorsey, Carlos Cervantes, Stuart Proud Eagle Grant, Martin Grey, Edward B. Hicks, James Lashly, Jim Lewis Jr., June Kyoto Lu, Angela Means, Ivory Ocean, Jeff O'Haco, Roxanne Reese, Jim Cody Williams",1996,/dGjtGuCvB0qMSG37OUey1npx82l.jpg,"Western, Action, Comedy, Family, TV Movie"
41240,Bastard Out of Carolina,"Anjelica Huston (director); Anne Meredith (screenplay); Jennifer Jason Leigh, Ron Eldard, Glenne Headly, Lyle Lovett, Jena Malone, Dermot Mulroney, Christina Ricci, Michael Rooker, Diana Scarwid, Susan Traylor, Grace Zabriskie, Pat Hingle, Laura Dern, Nelson George, Sonny Shroyer, Jerry Winsett, J.C. Quinn, Kelsey Elizabeth Boulware, Lindley Mayer, Richard Todd Sullivan, Jamison Stewart, Timothy Stewart, Derin Altay, Sue Ellen Yates",1996,/jYFwFOkHwWxaStR21UIgdb96Gzh.jpg,Drama
9819,Marvin's Room,"Jerry Zaks (director); Scott McPherson (screenplay); Meryl Streep, Leonardo DiCaprio, Diane Keaton, Robert De Niro, Hume Cronyn, Gwen Verdon, Hal Scardino, Dan Hedaya, Margo Martindale, Cynthia Nixon, Kelly Ripa, Bitty Schram, Helen Stenborg, Olga Merediz",1996,/lTHq1K5Y6EDRjxTBvReXHY6AKQ3.jpg,Drama
26949,In Love and War,"Richard Attenborough (director/producer); Allan Scott (screenplay); Clancy Sigal (writer); Chris O'Donnell, Sandra Bullock, Mackenzie Astin, Emilio Bonucci, Alan Bennett, Ingrid Lacey, Vincenzo Nicoli",1996,/dpGzMgYkbl6vvn7NBMp2CMVRbcu.jpg,"Drama, Romance"
3179,Beavis and Butt-Head Do America,"Mike Judge (director/screenplay); Yvette Kaplan (director); Joe Stillman (screenplay); Mike Judge, Demi Moore, Bruce Willis, Robert Stack, Cloris Leachman, Pamela Blair, Eric Bogosian, John Doman, Jim Flaherty, Toby Huss, Sam Johnson, Richard Linklater, Karen Phillips, Greg Kinnear, David Letterman, Harsh Nayyar, Jacqueline Barba, Kristofor Brown, Tony Darling, Francis DuMaurier, Tim Guinee, Earl Hofert, Rosemary McNamara, Dale Reeves, Mike Ruschak, Gail Thomas",1996,/wEB1GPT7mQcTNuYT73s72ljjbMF.jpg,"Animation, Comedy"
31908,Ghosts of Mississippi,"Rob Reiner (director); Lewis Colick (screenplay); Alec Baldwin, Whoopi Goldberg, James Woods, Virginia Madsen, Susanna Thompson, Craig T. Nelson, Lucas Black, Alexa Vega, William H. Macy, Diane Ladd, Margo Martindale, Yolanda King, Jerry Levine, Ramon Bieri, Michael O'Keefe, Bill Smitrovich, Terry O'Quinn, Rex Linn, James Pickens Jr., Richard Riehle, Bonnie Bartlett, Brock Peters, Wayne Rogers, Bill Cobbs, Jerry Hardin",1996,/gu81MbuLTPbw95xWuDuM7ddcCir.jpg,Drama
17795,My Fellow Americans,"Peter Segal (director); Jack Kaplan, Richard Chapman, Peter Tolan (screenplay); Jack Lemmon, James Garner, Dan Aykroyd, John Heard, Wilford Brimley, Lauren Bacall, Sela Ward, Everett McGill, Bradley Whitford, James Rebhorn, Esther Rolle, Conchata Ferrell, Jack Kehler, Connie Ray, Tom Everett, Mark Lowenthal, Jeff Yagher, Edwin Newman, Gunnar Peterson, Jack Garner, Paul Feig, Cathy Ladman, Tom Wright, Dana Gould, Steve Carlisle, Michael Peña, Ann Cusack, Jean Speegle Howard, Dorothy Lucey, James Bissell, Peter Segal, Marg Helgenberger",1996,/l5TDGKAUmqbmWPeCb6k30iNAVtz.jpg,Comedy
7300,One Fine Day,"Michael Hoffman (director); Terrel Seltzer, Ellen Simon (screenplay); Michelle Pfeiffer, George Clooney, Alex D. Linz, Mae Whitman, Charles Durning, Jon Robin Baitz, Ellen Greene, Joe Grifasi, Pete Hamill, Anna Maria Horsford, Gregory Jbara, Sheila Kelley, Barry Kivel, Robert Klein, George N. Martin, Michael Massee, Amanda Peet, Holland Taylor, Rachel York, Marianne Muellerleile, Sidney Armus",1996,/ubEExGaBdbfZEMGLV7kWdqSY68j.jpg,"Romance, Comedy"
4232,Scream,"Wes Craven (director); Kevin Williamson (screenplay); David Arquette, Neve Campbell, Courteney Cox, Matthew Lillard, Rose McGowan, Skeet Ulrich, Jamie Kennedy, Drew Barrymore, Joseph Whipp, W. Earl Brown, Liev Schreiber, Henry Winkler, Kevin Patrick Walls, Lawrence Hecht, C. W. Morgan, Frances Lee McCain, Lisa Canning, Roger L. Jackson, Linda Blair, Wes Craven",1996,/aXAByjBN8UhaYvotqRCwa5MsMGu.jpg,"Crime, Horror, Mystery"
18451,The Whole Wide World,"Dan Ireland (director); Novalyne Price Ellis, Michael Scott Myers (screenplay); Vincent D'Onofrio, Renee Zellweger, Ann Wedgeworth, Harve Presnell, Benjamin Mouton, Libby Villari, Michael Corbett, Helen Cates",1996,/ajMk4ueXcOCbxwJjJecltiGhYrn.jpg,"Drama, Romance"
36758,The Portrait of a Lady,"Jane Campion (director); Laura Jones (screenplay); Nicole Kidman, John Malkovich, Barbara Hershey, Mary-Louise Parker, Martin Donovan, Shelley Winters, John Gielgud, Shelley Duvall, Richard E. Grant, Viggo Mortensen, Christian Bale, Valentina Cervi, Roger Ashton-Griffiths",1996,/yoUuMtWTQXzfARYE0nF7Nn7gRuS.jpg,"Drama, Romance"
30285,The Evening Star,"Robert Harling (director/screenplay); Larry McMurtry (screenplay); Shirley MacLaine, Bill Paxton, Juliette Lewis, Miranda Richardson, Ben Johnson, Scott Wolf, George Newbern, Marion Ross, Mackenzie Astin, Donald Moffat, Jack Nicholson, China Kantner, Jennifer Grant, Jake Langerud",1996,/kHuG8Dlscp3Ij4jCKj2Chf9UvOv.jpg,"Comedy, Drama, Romance"
8818,Evita,"Alan Parker (director/screenplay); Oliver Stone (screenplay); Madonna, Antonio Banderas, Jonathan Pryce, Jimmy Nail, Victoria Sus, Julian Littman, Olga Merediz, Laura Pallas, Julia Worsley, Peter Polycarpou, Gary Brooker, Andrea Corr, Alan Parker, Peter Hughes",1996,/mVdQatilUGMtB6sV4FXA7O473UD.jpg,"History, Drama, Music"
10549,Hamlet,"Kenneth Branagh (director/screenplay); Kenneth Branagh, Julie Christie, Billy Crystal, Gerard Depardieu, Charlton Heston, Derek Jacobi, Jack Lemmon, Rufus Sewell, Robin Williams, Kate Winslet, Timothy Spall, Rosemary Harris, Richard Attenborough, John Gielgud, Judi Dench, Reece Dinsdale, Richard Briers, Nicholas Farrell, Michael Maloney, Ian McElhinney, Ray Fearon, Brian Blessed, Simon Russell Beale, Don Warrington, Ravil Isyanov, John Mills, Ken Dodd, John Spencer-Churchill, 11th Duke of Marlborough",1996,/ilurgUOp6SCl4cuhfjctj1qxlfZ.jpg,Drama
61536,I'm Not Rappaport,"Herb Gardner (director/screenplay); Walter Matthau, Ossie Davis, Amy Irving, Craig T. Nelson, Martha Plimpton, Boyd Gaines, Guillermo Díaz, Elina Löwensohn, Ron Rifkin, Marin Hinkle, Nancy Giles, Ranjit Chowdhry, Irwin Corey, Mina Bern, Steve Ryan, William Preston, Becky Ann Baker, Arthur Anderson, Michael Angarano, Adam Lamberg, Josh Pais, Vincent Laresca, Elvis Nolasco, Bobby Cannavale, Peter Friedman, Heather Goldenhersh, Edoardo Ballerini",1996,/nFPlxTdwy5Z4PLSTaCRDFR1AWDJ.jpg,Comedy
2928,Michael,"Nora Ephron (director/screenplay); Delia Ephron, Peter Dexter (screenplay); John Travolta, Andie MacDowell, William Hurt, Bob Hoskins, Robert Pastorelli, Jean Stapleton, Teri Garr, Wallace Langham, Joey Lauren Adams, Richard Schiff, Carla Gugino, Tom Hodges, Sparky",1996,/oprNZ2BvJG9ZV2g3JYeWQgsOZHe.jpg,"Comedy, Drama, Fantasy"
27265,Mother,"Albert Brooks (director/screenplay); Monica Johnson (screenplay); Albert Brooks, Debbie Reynolds, Rob Morrow, Isabel Glasser, Paul Collins, John C. McGinley, Vanessa A. Williams, Lisa Kudrow, Anne Haney, Peter White, Matt Nolan, Kimiko Gelman, Rosalind Allen, Spencer Klein, Harry Hutchinson, Laura Weeks, Danielle Quinn, Billye Ree Wallace, James Gleason, Ernie Brown, Richard Assad, Joey Naber",1996,/stMMUqxsj6cSBci3kCWgOfJp16U.jpg,"Comedy, Drama"
1630,The People vs. Larry Flynt,"Miloš Forman (director); Scott Alexander, Larry Karaszewski (screenplay); Woody Harrelson, Courtney Love, Edward Norton, Richard Paul, James Cromwell, Donna Hanover, Crispin Glover, Vincent Schiavelli, Brett Harrelson, Miles Chapin, James Carville, Burt Neuborne, Jan Triska, Norm Macdonald, Larry Flynt",1996,/sAgHn7ys6TiVXBDTZ0UBEjinIUk.jpg,Drama
58102,Some Mother's Son,"Terry George (director/screenplay); Jim Sheridan (screenplay); Helen Mirren, Fionnula Flanagan, Aidan Gillen, David O'Hara, John Lynch, Tom Hollander, Tim Woodward, Ciaran Hinds, Geraldine O'Rawe, Gerard McSorley, Dan Gordon, Ciaran Fitzgerald, Robert Lang, Grainne Delany, Stephen Hogan",1996,/ngy7zafrXEDCUOPfolcbFofMDmI.jpg,"Drama, History"
11015,The Relic,"Peter Hyams (director); Amy Holden Jones, John Raffo, Rick Jaffa, Amanda Silver (screenplay); Penelope Ann Miller, Tom Sizemore, Linda Hunt, James Whitmore, Clayton Rohner, Chi Muoi Lo, Robert Lesser, Lewis Van Bergen, Francis X. McCarthy, Constance Towers, Audra Lindley, John Kapelos, Tico Wells, Gene Davis, David Proval, Jophery Brown, Don Harvey, Thomas Ryan, Diane Robin, Mike Bacarella, Lyn Alicia Henderson, John DiSanti",1997,/3MpMbZTrXp6ccrir16nV7YTJ4vx.jpg,"Horror, Mystery, Thriller"
34314,Turbulence,"Robert Butler (director); Jonathan Brett (screenplay); Ray Liotta, Lauren Holly, Héctor Elizondo, Catherine Hicks, Rachel Ticotin, Brendan Gleeson, Ben Cross, Jeffrey DeMunn, Grand L. Bush",1997,/gnsxWkxWHPXMOAzXvS7aKMSKP0N.jpg,"Action, Thriller, Crime"
223389,Dead Silence,"Daniel Petrie Jr. (director); Donald E. Stewart (screenplay); James Garner, Kim Coates, Marlee Matlin, Lolita Davidovich, Charles Martin Smith, Kenneth Welsh, James Villemaire, Gary Basaraba, Barclay Hope, Vanessa Vaughan, Blu Mankuma, Mimi Kuzyk, Scott Speedman, John Bourgeois, Neil Crone, Craig Eldridge, Adrian Hough, Daniel Petrie Jr., Arnold Pinnock, Ted Whittall, Barry Pepper, Linda Thorson",1997,/ky3OepQzmrbwBU8ikWVU134cwEK.jpg,"Action, Drama, Thriller, TV Movie"
8744,Albino Alligator,"Kevin Spacey (director); Christian Forte (screenplay); Matt Dillon, Faye Dunaway, Gary Sinise, William Fichtner, Viggo Mortensen, John Spencer, Skeet Ulrich, M. Emmet Walsh, Joe Mantegna, Frankie Faison, Melinda McGraw, Jeff Hoffman",1997,/jOyV5Rb1MaMUl6XrWWossVTm7BA.jpg,"Crime, Drama, Thriller"
9622,Beverly Hills Ninja,"Dennis Dugan (director); Mark Feldberg, Mitch Klebanoff (screenplay); Chris Farley, Nicollette Sheridan, Nathaniel Parker, Robin Shou, Soon-Tek Oh, Chris Rock, Keith Cooke Hirabayashi, Will Sasso, François Chau, Jason Tobin, John P. Farley, Kevin Farley, Billy Connolly, Patrick Breen, Steve Terada",1997,/kAUtHecWe0KS54jNggapnbHBGTI.jpg,"Comedy, Action"
8860,Metro,"Thomas Carter (director); Randy Feldman (screenplay); Eddie Murphy, Michael Rapaport, Michael Wincott, Carmen Ejogo, Art Evans, Denis Arndt, Paul Ben-Victor, Kim Miyori, Donal Logue, James Carpenter",1997,/nvfyHYv1EDpYai5pCGqBeRf3tax.jpg,"Action, Adventure, Comedy, Crime, Thriller"
125052,Hurricane Streets,"Morgan J. Freeman (director/screenplay); Brendan Sexton III, Antoine McLean, Mtume Gant, Carlo Alban, David Roland Frank, Adrian Grenier, Lynn Cohen, L. M. Kit Carson, Shawn Elliott, Jose Zuniga, Edie Falco, Heather Matarazzo",1997,/kI8WAtPfjiPygfdKcwYJUkMZyh4.jpg,"Romance, Crime, Drama"
12145,Fierce Creatures,"Fred Schepisi, Robert Young (directors); John Cleese (screenplay); Kevin Kline, Jamie Lee Curtis, John Cleese, Michael Palin, Robert Lindsay, Ronnie Corbett, Carey Lowell, Bille Brown, Derek Griffiths, Maria Aitken, Cynthia Cleese, Richard Ridings, Gareth Hunt, Tom Georgeson, John Bardon, Jack Davenport",1997,/bX1IG3AyQLJh3rVg90KGbaV9G8G.jpg,"Comedy, Romance"
26306,Prefontaine,"Steve James (director/screenplay); Eugene Corr (screenplay); Jared Leto, Ed O'Neill, R. Lee Ermey, Amy Locane, Breckin Meyer, Lindsay Crouse, Brian McGovern, Kurtwood Smith, Laurel Holloman",1997,/3jtG9mgfiZRTRQf19BiUAY6QPN3.jpg,"Drama, Romance"
12489,Gridlock'd,"Vondie Curtis-Hall (director/screenplay); Tim Roth, Tupac Shakur, Lucy Liu, Thandie Newton, Charles Fleischer, Bokeem Woodbine, Howard Hesseman, John Sayles, Eric Payne, Tom Towles, Tom Wright, Billie Neal, James Pickens Jr., Debra Wilson, Rusty Schwimmer, Richmond Arquette, Elizabeth Peña, Kasi Lemmons, Vondie Curtis-Hall",1997,/jlOL8fLsG0tGBtkj9qzHgqcHPVV.jpg,"Comedy, Crime, Drama"
56830,Johns,"Scott Silver (director/screenplay); David Arquette, Lukas Haas, John C. McGinley, Keith David, Wilson Cruz, Josh Schaefer, Sydney Lassick, Christopher Gartin, Alanna Ubach, N'Bushe Wright, Richard T. Jones, Richard Kind, Elliott Gould, Terrence Dashon Howard, Nicky Katt, Louis Mustillo, Arliss Howard, Nina Siemaszko, Craig Bierko",1997,/dIiAsjLNB0ud1MiwXxv1GEuuuXS.jpg,"Drama, Romance"
40506,Meet Wally Sparks,"Peter Baldwin (director); Harry Basil, Rodney Dangerfield (screenplay); Rodney Dangerfield, Debi Mazar, Michael Weatherly, Cindy Williams, Alan Rachins, Burt Reynolds, David Ogden Stiers, Lisa Thornhill, Glenn Walker Harris Jr., Eamonn Roche, Lenny Clarke, Rita McKenzie, Mark L. Taylor, Gilbert Gottfried, Julia Sweeney, George Wallace, Sandy Helberg, Sir Mix-a-Lot, Ron Jeremy, Tony Danza, Barry Nolan, John Melendez, Karen Duffy, Lewis Arquette, Lesley-Anne Down, Michael Rooker, Michael Bolton, Jay Leno, Geraldo Rivera, Roseanne Barr, Jerry Springer, Morton Downey Jr., Sally Jessy Raphael, Alana Stewart, Rolonda Watts, John Henson, Tim Allen, Bob Saget, George Hamilton",1997,/mD30gucf7NkKNFyqEMEag7l63VO.jpg,Comedy
38153,Shadow Conspiracy,"George P. Cosmatos (director); Adi Hasak, Ric Gibbs (screenplay); Charlie Sheen, Donald Sutherland, Linda Hamilton, Stephen Lang, Ben Gazzara, Sam Waterston, Nicholas Turturro, Charles Cioffi, Stanley Anderson, Theodore Bikel, Paul Gleason, Terry O'Quinn, Gore Vidal, Dey Young",1997,/zmkT8yAkuRqAvcWGoNQRewYI2ep.jpg,Thriller
16448,Waiting for Guffman,"Christopher Guest (director/screenplay); Eugene Levy (screenplay); Christopher Guest, Eugene Levy, Fred Willard, Catherine O'Hara, Parker Posey, Lewis Arquette, Bob Balaban, Matt Keeslar, Michael Hitchcock, Larry Miller, David Cross, Linda Kash, Brian Doyle-Murray, Paul Benedict, Paul Dooley, Deborah Theaker, Don Lake, Turk Pipkin, Miriam Flynn, CJ Vanston, Kathy Lamkin, Bob Odenkirk",1997,/zuArI6EBpV6mExrvfnyidoOtzdf.jpg,"Comedy, Music"
17894,The Beautician and the Beast,"Ken Kwapis (director); Todd Graff (screenplay); Fran Drescher, Timothy Dalton, Ian McNeice, Patrick Malahide, Lisa Jakub, Michael Lerner, Adam LaVorgna, Phyllis Newman, Heather DeLoach, Tamara Mello, Daniel R. Escobar, Billy Brown, Vincent Schiavelli, Marianne Muellerleile, Edmund Cambridge, Todd Graff, Michael Horton, Stephen Marcus",1997,/s2RaTrqoPvD4eYEaZCyF0zFbbpV.jpg,"Comedy, Romance"
9619,Dante's Peak,"Roger Donaldson (director); Leslie Bohem (screenplay); Pierce Brosnan, Linda Hamilton, Charles Hallahan, Grant Heslov, Elizabeth Hoffman, Jeremy Foley, Jamie Renée Smith, Arabella Field, Tzi Ma, Bill Bolender, Lee Garlington, David Lipper, Peter Jason",1997,/chApdYLprUhuAVpeBXn2Ytytyo6.jpg,"Action, Adventure, Drama, Thriller"
17949,The Pest,"Paul Miller (director); David Bar Katz (screenplay); John Leguizamo, Jeffrey Jones, Edoardo Ballerini, Freddy Rodriguez, Tammy Townsend, Aries Spears, Charles Hallahan, Tom McCleister, Joe Morton, Ivonne Coll, Pat Skipper",1997,/oWDSlZT7rvOBYccqrRxiZ7IfbhM.jpg,"Action, Comedy"
28059,SubUrbia,"Richard Linklater (director); Eric Bogosian (screenplay); Jayce Bartok, Amie Carey, Nicky Katt, Ajay Naidu, Parker Posey, Giovanni Ribisi, Samia Shoaib, Dina Spybey, Steve Zahn",1997,/7PdRbG09K9JHYyOwwCSn3OdJb0N.jpg,"Comedy, Drama"
66,Absolute Power,"Clint Eastwood (director); William Goldman (screenplay); Clint Eastwood, Gene Hackman, Ed Harris, Laura Linney, Judy Davis, Scott Glenn, E. G. Marshall, Dennis Haysbert, Melora Hardin, Kenneth Welsh, Penny Johnson Jerald, Richard Jenkins, Mark Margolis",1997,/xX9gmwtnTi0Y8WcTF7Jsg9Hdp6W.jpg,"Crime, Drama, Action"
1968,Fools Rush In,"Andy Tennant (director); Katherine Reback, Joan Taylor (screenplay); Matthew Perry, Salma Hayek, Jon Tenney, Jill Clayburgh, Carlos Gómez, Tomas Milian, Siobhan Fallon, John Bennett Perry, Stanley DeSantis, Suzanne Cryer, Anne Betancourt, Garret Davis, Annie Combs, Annetta Ray",1997,/tcRaMjWoF8K7h1LqOH7FOOLRQ3e.jpg,"Comedy, Drama, Romance"
20735,That Darn Cat,"Bob Spiers (director); Scott Alexander, Larry Karaszewski (screenplay); Christina Ricci, Doug E. Doug, Dean Jones, George Dzundza, Peter Boyle, Michael McKean, Bess Armstrong, Dyan Cannon, John Ratzenberger, Megan Cavanagh, Estelle Parsons, Rebecca Schull, Tom Wilson, Brian Haley, Mark Christopher Lawrence, Rebecca Koon, Wilbur Fitzgerald",1997,/cLdvl0emqJ4PJaPABsdO5qtxYTS.jpg,"Family, Comedy"
61563,Touch,"Paul Schrader (director/screenplay); Bridget Fonda, Christopher Walken, Skeet Ulrich, Tom Arnold, Gina Gershon, Lolita Davidovich, Janeane Garofalo, Paul Mazursky, Richard Schiff, Conchata Ferrell, William Newman, Brett Hinkley",1997,/4KEkCiId2lhKgSM6sAGSuG9BjdH.jpg,"Comedy, Drama, Romance"
11419,Vegas Vacation,"Stephen Kessler (director); Elisa Bell (screenplay); Chevy Chase, Beverly D'Angelo, Randy Quaid, Ethan Embry, Marisol Nichols, Miriam Flynn, Shae D'lyn, Juliette Brewer, Wallace Shawn, Christie Brinkley, Julia Sweeney, Wayne Newton, Siegfried & Roy, Toby Huss, Sid Caesar, Jerry Weintraub",1997,/jUOreo2AWDnPuRJsUp6T1i66tUe.jpg,Comedy
31640,Blood and Wine,"Bob Rafelson (director); Alison Cross, Nick Villiers (screenplay); Jack Nicholson, Stephen Dorff, Jennifer Lopez, Judy Davis, Michael Caine, Harold Perrineau, Robyn Peterson, Mike Starr, John Seitz, Marc Macaulay, Dan Daily, Thom Christopher, Mario Ernesto Sánchez, Antoni Corone",1997,/diFSUAvHZE6rkKqfP3J3qf19Z2X.jpg,"Crime, Thriller"
638,Lost Highway,"David Lynch (director/screenplay); Barry Gifford (screenplay); Bill Pullman, Patricia Arquette, Balthazar Getty, Robert Blake, Natasha Gregson Wagner, Gary Busey, Robert Loggia, Richard Pryor, Lisa Boyle, Michael Massee, Jack Nance, Jack Kehler, Henry Rollins, Gene Ross, Scott Coffey, John Roselius, Lou Eppolito, Jennifer Syme, Marilyn Manson, Twiggy Ramirez, Giovanni Ribisi, Michael Shamus Wiles, Mink Stole, Leonard Termo, Heather Stephens, Greg Travis, Leslie Bega, David Lynch",1997,/fdTtij6H0sX9AzIjUeynh5zbfm7.jpg,"Drama, Thriller, Mystery"
25624,Rosewood,"John Singleton (director); Gregory Poirier (screenplay); Jon Voight, Ving Rhames, Don Cheadle, Bruce McGill, Loren Dean, Esther Rolle, Michael Rooker, Elise Neal, Bridgid Coulter, Robert Patrick, Catherine Kellner, Akosua Busia, Paul Benjamin, Kevin Jackson, Mark Boone Junior, Muse Watson, Badja Djola, Kathryn Meisle, Jaimz Woolvett, Vanessa Baden, Andrew ""JR"" Tarver, Brett Rice, Ric Reitz, Ken Sagoes, Marc Macaulay, Macon McCalman",1997,/7CLlKgj9H9HXgz34kar8uc6zKIF.jpg,"Drama, History, Action, Thriller"
133958,Miss Evers' Boys,"Joseph Sargent (director); Walter Bernstein (screenplay); Alfre Woodard, Laurence Fishburne, Craig Sheffer, Joe Morton, Obba Babatundé, Von Coulter, Thom Gossom Jr., Ossie Davis, E.G. Marshall, Robert Benedetti, Peter Stelzer, Donzaleigh Abernathy, Tommy Cresswell, Judson Vaughn, Larry Black, Kiki Shepard",1997,/fnC7xMbXGDEO7ETVOsTOOPYXTCM.jpg,"Drama, TV Movie, War"
19287,Leprechaun 4: In Space,"Brian Trenchard-Smith (director); Dennis Pratt (screenplay); Warwick Davis, Brent Jasmer, Jessica Collins, Guy Siner, Gary Grossman, Rebekah Carlton, Tim Colceri, Miguel A. Nunez Jr., Debbe Dunning, Michael Cannizzo, Rick Peters, Geoff Meed, Ladd York, James W. Quinn",1997,/8uMaa4VnNN2TS42tGYu04we7GOM.jpg,"Comedy, Fantasy, Horror, Science Fiction"
21915,Booty Call,"Jeff Pollack (director); Takashi Bufford (screenplay); Jamie Foxx, Tommy Davidson, Vivica A. Fox, Tamala Jones, Art Malik, Bernie Mac, David Hemblen, Amanda Tapping, Gedde Watanabe, Ric Young",1997,/1pQpHVm3AXIwbBUnwGEQ0q95E0L.jpg,Comedy
9366,Donnie Brasco,"Mike Newell (director); Paul Attanasio (screenplay); Al Pacino, Johnny Depp, Michael Madsen, Bruno Kirby, James Russo, Anne Heche, Željko Ivanek, Gerry Becker, Robert Miano, Brian Tarantina, Rocco Sisto, Gretchen Mol, Tony Lip, Val Avery, Larry Romano, Tim Blake Nelson, Paul Giamatti",1997,/xtKLvpOfARi1XVm8u2FTdhY5Piq.jpg,"Crime, Drama, Thriller"
8052,Hard Eight,"Paul Thomas Anderson (director/screenplay); Philip Baker Hall, John C. Reilly, Gwyneth Paltrow, Samuel L. Jackson, Philip Seymour Hoffman, Robert Ridgely, Melora Walters, F. William Parker",1997,/1l5UaoP25Ak8PWCKIULQz70yF03.jpg,"Drama, Crime"
28005,Kama Sutra: A Tale of Love,"Mira Nair (director/screenplay); Naveen Andrews, Sarita Choudhury, Ramon Tikaram, Rekha, Indira Varma, Avijit Dutt, Harish Patel",1997,/dwbLcEPIjVISly6DW8GLX8vsZlE.jpg,"Drama, History, Romance"
