movieId,genre_ids,original_title,title,cast_and_crew,year,poster_path
85290,"[12, 18, 10749]",The Hawaiians,The Hawaiians,"Tom Gries (director); James R. Webb (screenplay); Charlton Heston, Tina Chen, Geraldine Chaplin, John Phillip Law, Alec McCowen, Mako, Miko Mayama, Naomi Stevens, Harry Townes, Khigh Dhiegh, Keye Luke, James Gregory, Lyle Bettger, Mark Le Buse, Harry Holcombe, Daniel Kaleikini Jr., James Hong, Don Knight Milton, Virginia Lee, Mary Munday, Matthew Fitzgerald, Bruce Wilson, Mailie Mccauley, Alan Naluai, Forrest Wood, Murray Staff, Galen Kam, Victor Sen Yung, Soo Young, Elizabeth Smith, Tanya Chang, George Paulsin, Jules Martin, Winston Char, Michael Leong, Randy Kim, Victor Young, Bill Fong, Chris Robinson",1970,/bf0Np3insLJiYkY6e6ZCQeytPZy.jpg
38222,"[35, 18, 10402, 14, 10749]",On a Clear Day You Can See Forever,On a Clear Day You Can See Forever,"Vincente Minnelli (director); Alan Jay Lerner (screenplay); Barbra Streisand, Yves Montand, Bob Newhart, Larry Blyden, Simon Oakland, Jack Nicholson, John Richardson, Mabel Albertson, Roy Kinnear, Pamela Brown, Irene Handl, Laurie Main, Kermit Murdock, Elaine Giftos, John Le Mesurier, Leon Ames, George Neise, Jeannie Berlin, Richard Kiel, Howard W. Koch, Judith Lowry, Paula Trueman",1970,/maUgkAqcTTBpMbZoxUmuxtb9mzk.jpg
151540,"[10749, 18]",A Walk in the Spring Rain,A Walk in the Spring Rain,"Guy Green (director); Stirling Silliphant (screenplay); Anthony Quinn, Ingrid Bergman, Fritz Weaver, Katherine Crawford, Tom Fielding, Virginia Gregg, Mitchell Silberman",1970,/7IbLGkoBum4mCX9Dr0xWNX2MLh0.jpg
4882,"[28, 18, 80, 53]",A Bullet for Pretty Boy,A Bullet for Pretty Boy,"Larry Buchanan (director); Henry Rosenbaum (screenplay); Fabian Forte, Jocelyn Lane, Adam Roarke, Astrid Warner, Michael Haynes, Robert Glenn, Anne McAdams, Jeff Alexander, Camilla Carr",1970,/yEsVkjbP6NKmMXve2I7C4VyCdbo.jpg
10364,"[10752, 35]",Catch-22,Catch-22,"Mike Nichols (director); Buck Henry (screenplay); Alan Arkin, Martin Balsam, Richard Benjamin, Art Garfunkel, Jack Gilford, Buck Henry, Bob Newhart, Anthony Perkins, Paula Prentiss, Martin Sheen, Jon Voight, Orson Welles, Bob Balaban, Susanne Benton, Norman Fell, Charles Grodin, Austin Pendleton, Peter Bonerz, Jon Korkes, John Brent, Collin Wilcox-Horne, Phil Roth, Bruce Kirby, Jack Riley, Felice Orlandi, Marcel Dalio, Evi Maltagliati, Elizabeth Wilson, Richard Libertini, Liam Dunn, Olimpia Carlisi",1970,/eSB3i3vvFiRTszmZVawWqROzM6p.jpg
11589,"[12, 35, 10752]",Kelly's Heroes,Kelly's Heroes,"Brian G. Hutton (director); Troy Kennedy Martin (screenplay); Clint Eastwood, Telly Savalas, Don Rickles, Carroll O'Connor, Donald Sutherland, Gavin MacLeod, Stuart Margolin, Jeff Morris, Richard Davalos, Perry Lopez, Tom Troupe, Dean Stanton, Len Lesser, David Hurst, Dee Pollock, George Savalas, Karl-Otto Alberty, Ross Elliott, Sandy Kevin, Paul Picerni, Rayford Barnes, John Landis, Joe Mantell, Yves Montand, Hal Buckley, Dick Balduzzi, Gene Collins, Fred Pearlman, Michael Clark, George Fargo, John Heller, Shepherd Sanders",1970,/1EDg4nmLFNYiOUoNgo6WiPrAMif.jpg
40973,"[35, 18]",Myra Breckinridge,Myra Breckinridge,"Michael Sarne (director/screenplay); David Giler (screenplay); Raquel Welch, Rex Reed, John Huston, Mae West, Farrah Fawcett, Roger C. Carmel, George Furth, Calvin Lockhart, Jim Backus, John Carradine, Andy Devine, Grady Sutton, Kathleen Freeman, B.S. Pully, Buck Kartalian, Monte Landis, Tom Selleck, Toni Basil, Dan Hedaya, William Hopper, Roger Herren, Robert Lieb, Skip Ward",1970,/15Asucd1byN8KcjUY6Eb9YpDtzF.jpg
42586,"[10402, 10752, 18, 35, 10749]",Darling Lili,Darling Lili,"Blake Edwards (director/screenplay); William Peter Blatty (screenplay); Julie Andrews, Rock Hudson, Jeremy Kemp, Lance Percival, Michael Witney, Jacques Marin, André Maranne, Gloria Paul, Bernard Kay, Doreen Keogh, Carl Duering, Vernon Dobtcheff, Laurie Main, Arthur Gould-Porter, Ingo Mogendorf, Yves Barsacq, Patrick Bricard, Albert Carrier, Jean Del Val, George DeNormand, Bernard La Jarrige, James Lanphier, Niall MacGinnis, Rolfe Sedan",1970,/znnqP5jYsh8BYP4gmBaIGt5djFA.jpg
42596,"[35, 10751]",The Boatniks,The Boatniks,"Norman Tokar (director); Arthur Julian (screenplay); Robert Morse, Stefanie Powers, Phil Silvers, Norman Fell, Mickey Shaughnessy, Wally Cox, Don Ameche, Joey Forman, Vito Scotti, Tom Lowell, Bob Hastings, Sammy Jackson, Joe E. Ross, Judith Jordan, Al Lewis, Midori, Kelly Thordsen, Gil Lamb",1970,/lcLnRdk7BtdTSKGJPjzIYQRANs8.jpg
248738,"[10770, 18, 28]",Lost Flight,Lost Flight,"Leonard J. Horn (director); Dean Riesner (screenplay); Lloyd Bridges, Bobby Van, Anne Francis, Ralph Meeker, Andrew Prine, Linden Chiles, Michael Larrain, Billy Dee Williams, Michael-James Wixted, Nobu McCarthy, Jennifer Leak, Kasey Rogers, Joseph Bernard, Paul Comi, Dallas Mitchell, William Mims, Edward Faulkner, Georgene Barnes, Dee Carroll, Albert Popwell, Gil Perkins, Connie Kreski",1970,/7jicWq2Yzc3bcxdxr4zy2sxmNK9.jpg
44606,[18],Goin' Down the Road,Goin' Down the Road,"Donald Shebib (director/screenplay); William Fruet (screenplay); Doug McGrath, Paul Bradley, Jayne Eastwood, Cayle Chernin, Nicole Morin, Pierre La Roche",1970,/pmWjQY5NSLG4aBR9wzqKHEXANtH.jpg
123434,"[35, 80]",The Moonshine War,The Moonshine War,"Richard Quine (director); Elmore Leonard (screenplay); Patrick McGoohan, Richard Widmark, Alan Alda, Melodie Johnson, Will Geer, Joe Williams, Suzanne Zenor, Lee Hazlewood, Max Showalter, Harry Carey Jr., Tom Nolan, Richard Peabody, John Schuck, Bo Hopkins, Charles Tyner, Teri Garr, Dick Crockett, Tom Skerritt",1970,/utGuA91xgA0niD0d6hKXvZfaXtX.jpg
92296,[18],The Games,The Games,"Michael Winner (director); Erich Segal (screenplay); Michael Crawford, Ryan O'Neal, Charles Aznavour, Jeremy Kemp, Elaine Taylor, Stanley Baker, Athol Compton, Rafer Johnson, Ron Pickering, Adrian Metcalfe, Kent Smith, Sam Elliott, Mona Washbourne, Reg Lye, June Jago, Don Newsome, Slim de Grey",1970,/kbLLTlxkBMvOsiP7twALSzTyQOX.jpg
123961,"[10752, 35]",Which Way to the Front?,Which Way to the Front?,"Jerry Lewis (director); Gerald Gardner, Dee Caruso (screenplay); Jerry Lewis, Jan Murray, Dack Rambo, Steve Franken, John Wood, Willie Davis, Kaye Ballard, Joe Besser, Paul Winchell, Kathleen Freeman, Bobo Lewis, Harold J. Stone, Neil Hamilton, Sidney Miller, George Takei, Robert Middleton, Danny Dayton, Richard Loo, Robert Kino",1970,/2Bar3vLPSVSCeXF9qeNZSG6I7jj.jpg
1864,[35],Hello-Goodbye,Hello-Goodbye,"Jean Negulesco (director); Roger Marshall (screenplay); Michael Crawford, Genevieve Gilles, Curd Jürgens, Ira Fürstenberg, Lon Satton, Peter Myers, Mike Marshall, Didier Haudepin, Vivian Pickles, Agathe Natanson, Georges Bever, Denise Grey, Jeffry Wickham",1970,/8dshIjstWuMsPS0xCSrJsODbqa8.jpg
59005,"[35, 18, 10749]",Quackser Fortune Has a Cousin in the Bronx,Quackser Fortune Has a Cousin in the Bronx,"Waris Hussein (director); Gabriel Walsh (screenplay); Gene Wilder, Margot Kidder, Eileen Colgan, David Kelly, David Davin-Power, Seamus Forde, May Ollis, Liz Davis, Caroline Tully",1970,/gqW0grOMKZJECYla8ebxMuX83zE.jpg
46691,"[18, 53, 80]",Joe,Joe,"John G. Avildsen (director); Norman Wexler (screenplay); Peter Boyle, Dennis Patrick, Audrey Caire, Susan Sarandon, K Callan, Marlene Warfield, Patrick McDermott",1970,/2x4YCP8uV4cKOS5ZEKt1Cc1h4eF.jpg
327328,[18],The Revolutionary,The Revolutionary,"Paul Williams (director); Hans Koning (screenplay); Jon Voight, Seymour Cassel, Robert Duvall, Jennifer Salt, Collin Wilcox, Alan Tilvern, Lionel Murton, Jeffrey Jones",1970,/myX4vHVcTdFyRNWcP9NEiuBhGRX.jpg
4910,"[53, 18]",The Man Who Haunted Himself,The Man Who Haunted Himself,"Basil Dearden (director/screenplay); Michael Relph, Bryan Forbes (screenplay); Roger Moore, Hildegarde Neil, Kevork Malikyan, Thorley Walters, Anton Rodgers, Olga Georges-Picot, Freddie Jones, John Welsh, Edward Chapman, Charles Lloyd-Pack, Gerald Sim, Ruth Trouncer, Aubrey Richards, Anthony Nicholls, John Carson, Basil Henson, Tony Wright, Alastair Mackenzie, Hugh Mackenzie, Laurence Hardy",1970,/llo7g1vIyFCGqnvp28R1OaudcSf.jpg
150043,"[18, 35, 80]",Something For Everyone,Something for Everyone,"Harold Prince (director); Hugh Wheeler (screenplay); Angela Lansbury, Michael York, Anthony Higgins, Jane Carr, Heidelinde Weis, Wolfried Lier, Despo Diamantidou, John Gill, Eva Maria Meineke, Klaus Havenstein, Walter Janssen",1970,/qJwBSnDLtcIETEAwx1rrop3SIm1.jpg
38765,[37],Chisum,Chisum,"Andrew V. McLaglen (director); Andrew J. Fenady (screenplay); John Wayne, Forrest Tucker, Christopher George, Ben Johnson, Glenn Corbett, Andrew Prine, Bruce Cabot, Patric Knowles, Richard Jaeckel, Lynda Day, Geoffrey Deuel, Pamela McMyler, John Agar",1970,/t7GnHtvMslkBQFA8rgotzpGfm0A.jpg
183053,"[35, 14]",Move,Move,"Stuart Rosenberg (director); Joel Lieber, Stanley Hart (screenplay); Elliott Gould, Paula Prentiss, Genevieve Waite, John Larch, Joe Silver, Graham Jarvis, Ron O'Neal, Garrie Bean, David Burns, Richard Bull, Richard Benedict, Mae Questel, Aly Wassil, John Wheeler, Rudy Bond, Yvonne d'Angers, Amy Thomson, Roger Bowen, Stanley Adams, Jeannie Berlin, Otto Waldis",1970,/10GJvNE4hsgtpAQ9ybAYBN0yWeZ.jpg
42598,"[80, 18]",Rebel Rousers,The Rebel Rousers,"Martin B. Cohen (director/screenplay); Michael Kars, Abe Polsky (screenplay); Cameron Mitchell, Bruce Dern, Diane Ladd, Harry Dean Stanton, Jack Nicholson, Neil Nephew, John 'Bud' Cardos",1970,/w9aOvcN09KRNDmsuHEYS00Td285.jpg
26606,"[80, 18, 10402, 14]",Performance,Performance,"Donald Cammell (director/screenplay); Nicolas Roeg (director); James Fox, Mick Jagger, Anita Pallenberg, Michèle Breton, Ann Sidney, John Bindon, Stanley Meadows, Allan Cuthbertson, Anthony Morton, Johnny Shannon, Anthony Valentine, Kenneth Colley, John Sterland, Laraine Wickens",1970,/wfEY1Bz6bCJ49lmBg7mt2AmAaRq.jpg
93862,"[18, 53, 27]",Goodbye Gemini,Goodbye Gemini,"Alan Gibson (director); Edmund Ward (screenplay); Judy Geeson, Michael Redgrave, Martin Potter, Alexis Kanner, Mike Pratt, Marion Diamond, Freddie Jones, Peter Jeffrey, Terry Scully, Daphne Heard, Laurence Hardy, Joseph Furst, Brian Wilde, Ricky Renée, Barry Scott",1970,/uxwuSCKzqgErfgzXrCWRrt5DXgI.jpg
31677,"[35, 18]",Diary of a Mad Housewife,Diary of a Mad Housewife,"Frank Perry (director); Eleanor Perry (screenplay); Richard Benjamin, Frank Langella, Carrie Snodgress, Leonard Elliott, Margo, Alice Cooper, Lester Rawlins, Peter Boyle, Lorraine Cullen, Frannie Michel, Lee Addoms, Peter Dohanos, Katherine Meskill, Hilda Haynes",1970,/loZFqYvqqzAhehLcbZq6djNo0JA.jpg
42593,"[35, 18, 10749]",Lovers and Other Strangers,Lovers and Other Strangers,"Cy Howard (director); Joseph Bologna, David Zelag Goodman, Renée Taylor (screenplay); Bea Arthur, Bonnie Bedelia, Michael Brandon, Richard Castellano, Bob Dishy, Harry Guardino, Marian Hailey, Anne Jackson",1970,/uIcFAUNHg9aGvT4kznkYd0bGAd4.jpg
14384,"[37, 28, 18]",Soldier Blue,Soldier Blue,"Ralph Nelson (director); John Gay (screenplay); Candice Bergen, Peter Strauss, Donald Pleasence, John Anderson, Jorge Rivero, Dana Elcar, Bob Carraway, Martin West, James Hampton, Mort Mills, Jorge Russek, Ralph Nelson",1970,/8tujuXDs4B6oUDsLOaaCGO71Qjf.jpg
49411,[18],WUSA,WUSA,"Stuart Rosenberg (director); Robert Stone (screenplay); Paul Newman, Joanne Woodward, Anthony Perkins, Pat Hingle, Don Gordon, Michael Anderson Jr., Bruce Cabot, Cloris Leachman, Moses Gunn, Laurence Harvey, Leigh French, Wayne Rogers, Robert Quarry, Skip Young, B.J. Mason, Sahdji, Geoffrey Edwards, Hal Baylor, Clifton James, Tol Avery, Paul Hampton, Jerry Catron, Preservation Hall Jazz Band",1970,/3qR3xr9SqlJnSMUy1SjMFWGWzKj.jpg
71943,"[18, 27, 53]",House of Dark Shadows,House of Dark Shadows,"Dan Curtis (director); Sam Hall, Gordon Russell (screenplay); Jonathan Frid, Grayson Hall, Kathryn Leigh Scott, Roger Davis, Nancy Barrett, John Karlen, Thayer David, Louis Edmonds, Donald Briscoe, David Henesy, Dennis Patrick, Joan Bennett, Lisa Richards, Jerry Lacy, Barbara Cason, Paul Michael, Humbert Allen Astredo, Terry Crawford, Michael Stroka, George DiCenzo",1970,/lqXk66STHGPP7EBLpgNT66dfbLE.jpg
141623,[18],The People Next Door,The People Next Door,"David Greene (director); JP Miller (screenplay); Eli Wallach, Julie Harris, Hal Holbrook, Deborah Winters, Stephen McHattie, Cloris Leachman, Don Scardino, Rue McClanahan, Nehemiah Persoff, Mike Kellin",1970,/vJEi5XnNH5n3EW2hyQMrk1SbxR4.jpg
69148,"[18, 28, 53]",Angel Unchained,Angel Unchained,"Lee Madden (director); Jeffrey Alan Fiskin (screenplay); Don Stroud, Luke Askew, Larry Bishop, Tyne Daly, Aldo Ray, T. Max Graham",1970,/k8WctxKI46JsthZpIdYU4EhPcEL.jpg
75905,"[80, 9648, 53]",Fragment of Fear,Fragment of Fear,"Richard C. Sarafian (director); Paul Dehn (screenplay); David Hemmings, Gayle Hunnicutt, Wilfrid Hyde-White, Flora Robson, Adolfo Celi, Roland Culver, Daniel Massey, Mona Washbourne, Arthur Lowe, Yootha Joyce, Derek Newark, Patricia Hayes, Mary Wimbush, Glynn Edwards",1970,/g0FVuvvekTgfJzgVEoObJ6v2Kdj.jpg
26617,[18],Five Easy Pieces,Five Easy Pieces,"Bob Rafelson (director); Adrien Joyce (screenplay); Jack Nicholson, Karen Black, Susan Anspach, Lois Smith, Ralph Waite, Billy ""Green"" Bush, Irene Dailey, Toni Basil, Helena Kallianiotes, William Challee, John Ryan, Fannie Flagg, Marlena MacGuire, Sally Struthers, Lorna Thayer, Richard Stahl, Clay Greenbush, Bob Rafelson",1970,/AciLTjLqyHiEA0lq35CV4Atnm4v.jpg
163683,[18],R.P.M.,R. P. M.,"Stanley Kramer (director); Erich Segal (screenplay); Anthony Quinn, Ann-Margret, Gary Lockwood, Paul Winfield, Graham Jarvis, Alan Hewitt, Ramon Bieri, John McLiam, Don Keefer, Norman Burton, John Zaremba, Ines Pedroza, Jose Brad, Henry Brown, Frank Alesia",1970,/dAH8J0hRl4TlqkcKJd63JmD5CfF.jpg
37323,"[18, 53, 10770]",The Brotherhood of the Bell,The Brotherhood of the Bell,"Paul Wendkos (director); David Karp (screenplay); Glenn Ford, Rosemary Forsyth, Dean Jagger, Maurice Evans, Will Geer, Eduard Franz, William Conrad, Robert Pine, William Smithers, Logan Field, Dabney Coleman, Scott Graham",1970,/cARpfJHKpBpVUZdpZD8oG0Mbkgo.jpg
121011,[18],Adam at Six A.M.,Adam at 6 A.M.,"Robert Scheerer (director); Stephen Karpf, Elinor Karpf (screenplay); Michael Douglas, Lee Purcell, Joe Don Baker, Louise Latham, Charles Aidman, Grayson Hall, Marge Redmond, Dana Elcar, Carolyn Conwell, Timothy Blake, Richard Derr, Del Monroe, Meg Foster, Anne Gwynne, Ed Call, Butch Youngblood, Greg Joseph, Pat Randal, Jo Ella Deffenbaugh, Sharon Marshall, David Sullivan, Ned Wertheimer",1970,/aVPi8iAMuf1gQ2CzZTt0lrJXTDE.jpg
11165,"[18, 36, 10752]",Tora! Tora! Tora!,Tora! Tora! Tora!,"Richard Fleischer, Toshio Masuda, Kinji Fukasaku (directors); Larry Forrester, Hideo Oguni, Ryūzō Kikushima (screenplay); Martin Balsam, Sō Yamamura, Joseph Cotten, Tatsuya Mihashi, E.G. Marshall, James Whitmore, Takahiro Tamura, Eijirō Tōno, Jason Robards, George Macready, Leon Ames, Meredith Weatherby, Edward Andrews, Bill Zuckert",1970,/c311sN931DixuZRer0JGYCwpx9N.jpg
146121,[18],The Baby Maker,The Baby Maker,"James Bridges (director/screenplay); Barbara Hershey, Collin Wilcox-Horne, Sam Groom, Scott Glenn, Jeannie Berlin, Lili Valenty, Helena Kallianiotes, Jeff Siggins, Phyllis Coates, Madge Kennedy, Ray Hemphill, Paul Linke, Bobby Pickett, Samuel Francis, Alan Keesling",1970,/9JbipQvKa66KyOIVnrBAqjzhvxY.jpg
303139,[18],Cover Me Babe,Cover Me Babe,"Noel Black (director); George Wells (screenplay); Robert Forster, Sondra Locke, Susanne Benton, Ken Kercheval, Sam Waterston, Michael Margotta, Floyd Mutrux, Maggie Thrett, Jeff Corey, Robert Fields, Regis Toomey, Mitzi Hoag, Carmen Argenziano, Mike Kellin",1970,/ybjn36GOIwL67Rs3EFwlg7QmqoT.jpg
342849,[35],How Do I Love Thee?,How Do I Love Thee?,"Michael Gordon (director); Everett Freeman, Karl Tunberg (screenplay); Jackie Gleason, Maureen O'Hara, Shelley Winters, Rosemary Forsyth, Rick Lenz",1970,/3vG59P7hKn5vq23ljkK5ToXCoua.jpg
90517,"[35, 18, 37]",The Traveling Executioner,The Traveling Executioner,"Jack Smight (director); Garrie Bateson (screenplay); Stacy Keach, Marianna Hill, Bud Cort, Graham Jarvis, James Sloyan, M. Emmet Walsh, Ford Rainey, James Greene, Sam Reese, Stefan Gierasch, Logan Ramsey, Charles Tyner, William Mims, Val Avery, Walt Barnes, Charlie Briggs, Katherine MacGregor, Lorna Thayer, John Bottoms, Paul Gauntt, Pat Patterson",1970,/ftINDhhILKZrEJ72rWcJObXc4oJ.jpg
89199,[18],Trash,Trash,"Paul Morrissey (director/screenplay); Joe Dallesandro, Holly Woodlawn, Jane Forth, Michael Sklar, Andrea Feldman, Sissy Spacek, Geri Miller, Johnny Putnam, Bruce Pecheur, Diane Podlewski",1970,/bQAICaVkVQoeCAQLNbrVng6WVt0.jpg
31952,[27],The Vampire Lovers,The Vampire Lovers,"Roy Ward Baker (director); Tudor Gates (screenplay); Ingrid Pitt, George Cole, Kate O'Mara, Peter Cushing, Dawn Addams, Douglas Wilmer, Pippa Steel, Madeline Smith, Jon Finch, Ferdy Mayne, Kirsten Lindholm, John Forbes-Robertson, Shelagh Wilcocks, Harvey Hall, Janet Key, Charles Farrell",1970,/zPhp6SDQlYXvZYkvHrF3ecmSdQ0.jpg
71244,[37],Monte Walsh,Monte Walsh,"William A. Fraker (director); David Zelag Goodman, Lukas Heller (screenplay); Lee Marvin, Jeanne Moreau, Jack Palance, Mitchell Ryan, Jim Davis, G.D. Spradlin, John ""Bear"" Hudkins, Raymond Guth, John McKee, Michael Conrad, Tom Heaton, Ted Gehring, Bo Hopkins, John McLiam, Allyn Ann McLerie, Matt Clark, Charles Tyner, Jack Colvin, Roy Barcroft",1970,/oASAa5HE0J4lqfIsaSegzglU9ij.jpg
17978,[18],The Great White Hope,The Great White Hope,"Martin Ritt (director); Howard Sackler (screenplay); James Earl Jones, Jane Alexander, Lou Gilbert, Joel Fluellen, Chester Morris, Robert Webber, Marlene Warfield, R.G. Armstrong, Hal Holbrook, Beah Richards, Moses Gunn, Lloyd Gough",1970,/8I97W0YqmclNNnAsVSzNTnQBcjc.jpg
119575,[18],The Mind of Mr. Soames,The Mind of Mr. Soames,"Alan Cooke (director); John Hale, Edward Simpson (screenplay); Terence Stamp, Nigel Davenport, Robert Vaughn, Christian Roberts, Donal Donnelly, Norman Jones, Vickery Turner, Judy Parfitt, Scott Forbes, Dan Jackson, Joe McPartland, Pamela Moiseiwitsch, Billy Cornelius",1970,/qKJ5zYLWDYAXEIhbBrJpH3ziyhA.jpg
50372,"[28, 35, 18]",C.C. and Company,C.C. and Company,"Seymour Robbie (director); Roger Smith (screenplay); Joe Namath, Ann-Margret, William Smith, Jennifer Billingsley, Mike Battle, Greg Mullavey, Don Chastain, Sid Haig, Bruce Glover, Ned Wertimer, Wayne Cochran, Teda Bracci, Keva Kelly, Jackie Rohr, Robert Keyworth, Alan Pappe",1970,/4I9b5NnI3bYTJSZGvDQdXlypqFI.jpg
92283,[18],I Never Sang for My Father,I Never Sang for My Father,"Gilbert Cates (director); Robert Anderson (screenplay); Melvyn Douglas, Gene Hackman, Dorothy Stickney, Estelle Parsons, Elizabeth Hubbard, Lovelady Powell, Conrad Bain, James Karen, Daniel Keyes, Jon Richards, Gene Williams",1970,/dlv1zm2HNC5ZjqHlv5wlahY7Muj.jpg
111981,[18],"Rabbit, Run","Rabbit, Run","Jack Smight (director); Howard B. Kreitsek (screenplay); James Caan, Carrie Snodgress, Anjanette Comer, Jack Albertson, Arthur Hill, Melodie Johnson, Henry Jones, Josephine Hutchinson, Don Keefer, Carmen Matthews, Nydia Westman, Marc Antony Van der Nagel, Virginia Vincent, Sandra Scott, Margot Stevenson, Ken Kercheval",1970,/rHjijqz22Q4rzpEjLWIQRoxIxdg.jpg
44721,[18],Little Fauss and Big Halsy,Little Fauss and Big Halsy,"Sidney J. Furie (director); Charles K. Eastman (screenplay); Robert Redford, Michael J. Pollard, Lauren Hutton, Noah Beery Jr., Lucille Benson, Linda Gaye Scott, Ray Ballard, Erin O'Reilly, Benjamin Archibek",1970,/rq0Hp47ptD8sp2mG6AHCOuejqW6.jpg
21886,"[18, 878]",No Blade of Grass,No Blade of Grass,"Cornel Wilde (director); Sean Forestal, Jefferson Pascal (screenplay); Nigel Davenport, Jean Wallace, John Hamill, Lynne Frederick, Patrick Holt, Ruth Kettlewell, Tex Fuller, Anthony Sharp, George Coulouris, Anthony May, Wendy Richard, Jimmy Winston",1970,/pJw5cPZHVo2phCIIIxgK0KOvauk.jpg
44000,"[27, 878]",Trog,Trog,"Freddie Francis (director); Peter Bryan, John Gilling, Aben Kandel (screenplay); Joan Crawford, Michael Gough, Bernard Kay, Kim Braden, David Griffin, John Hamill, Thorley Walters, Jack May, Simon Lack, Chloe Franks, Geoffrey Case, Joe Cornelius",1970,/tGSYOU7ozwVTjutl9T8SshPTzPd.jpg
5185,"[12, 35, 80, 9648, 36]",The Private Life of Sherlock Holmes,The Private Life of Sherlock Holmes,"Billy Wilder (director/screenplay); I.A.L. Diamond (screenplay); Robert Stephens, Colin Blakely, Geneviève Page, Christopher Lee, Irene Handl, Clive Revill, Tamara Toumanova, Stanley Holloway, Mollie Maureen, Catherine Lacey",1970,/vQSYu0DXkqTOEfWF21AzaqXxYCZ.jpg
194757,[35],The Sidelong Glances of a Pigeon Kicker,The Sidelong Glances of a Pigeon Kicker,"John Dexter (director); Ron Whyte (screenplay); Jordan Christopher, Jill O'Hara, Robert Walden, Kate Reid, William Redfield, Lois Nettleton, Elaine Stritch, Melba Moore, Kristoffer Tabori, Sylvester Stallone, Boni Enten, Riggs O'Hara, Donald Warfield, Jean Shevlin, Matt Warner",1970,/ns4vANuNzD2lNGOoc6ktlNKweM6.jpg
